,Unnamed: 0,LEFT_HIP_x,LEFT_HIP_y,LEFT_HIP_z,LEFT_HIP_vis,RIGHT_HIP_x,RIGHT_HIP_y,RIGHT_HIP_z,RIGHT_HIP_vis,LEFT_KNEE_x,LEFT_KNEE_y,LEFT_KNEE_z,LEFT_KNEE_vis,RIGHT_KNEE_x,RIGHT_KNEE_y,RIGHT_KNEE_z,RIGHT_KNEE_vis,LEFT_ANKLE_x,LEFT_ANKLE_y,LEFT_ANKLE_z,LEFT_ANKLE_vis,RIGHT_ANKLE_x,RIGHT_ANKLE_y,RIGHT_ANKLE_z,RIGHT_ANKLE_vis,LEFT_HEEL_x,LEFT_HEEL_y,LEFT_HEEL_z,LEFT_HEEL_vis,RIGHT_HEEL_x,RIGHT_HEEL_y,RIGHT_HEEL_z,RIGHT_HEEL_vis,LEFT_FOOT_INDEX_x,LEFT_FOOT_INDEX_y,LEFT_FOOT_INDEX_z,LEFT_FOOT_INDEX_vis,RIGHT_FOOT_INDEX_x,RIGHT_FOOT_INDEX_y,RIGHT_FOOT_INDEX_z,RIGHT_FOOT_INDEX_vis
0,0.0,0.5320575088262558,0.4792122757940923,-0.14228736981749535,0.9998771548271178,0.5659098625183105,0.47770963729949417,0.1417699754238128,0.9995875954627991,0.5843329876661301,0.6433269190834577,-0.0583451762795448,0.998011440038681,0.5015480220317841,0.6118465299313922,0.32149074971675873,0.8984576463699341,0.6866569370031357,0.7900915294720251,-0.005335228051990249,0.9943256676197052,0.47612152993679047,0.7490604422928623,0.4672014713287353,0.9466860890388489,0.7237906455993652,0.8136846322264445,-0.005350076593458649,0.9740712940692902,0.488288089632988,0.7780958250346909,0.4773489832878113,0.9273400902748108,0.6448395550251007,0.837389946910041,-0.1307035461068153,0.9786381721496582,0.4037262350320816,0.7596133074802776,0.43095913529396057,0.9300491809844971
1,1.0,0.5247012227773666,0.4792307085304891,-0.13488905318081376,0.999878317117691,0.5685823261737823,0.4775812786969704,0.13442059233784676,0.9995867609977722,0.584404394030571,0.64420602798925,-0.09549992717802525,0.9980748295783997,0.5013548284769058,0.6127806539243121,0.2992153912782669,0.9020392000675201,0.6875001192092896,0.7894831746651251,-0.015169152989983599,0.9943967461585999,0.47509923577308655,0.7505237065197757,0.4773921966552734,0.9474570155143738,0.7244374006986618,0.8128217953886759,-0.014037661254405948,0.9745123088359833,0.48792895674705505,0.7782184913936386,0.4905002862215042,0.9279608130455017,0.6489041149616241,0.8376844832621986,-0.16273501515388486,0.9790382087230682,0.40281035006046295,0.7615436933082957,0.4325326532125473,0.9311267137527466
2,2.0,0.5150604397058487,0.47835383479887594,-0.13563985005021095,0.999878466129303,0.571023553609848,0.47603331626983114,0.13525456748902795,0.9995964169502258,0.5653737336397171,0.64143023968206,-0.09166706912219519,0.9980682134628296,0.5023987740278244,0.6102686459725757,0.2673034518957138,0.9053039848804474,0.6869701147079468,0.7772714346481878,-0.027546406723558847,0.9943409860134125,0.4794394373893738,0.7553075753094486,0.3959042578935623,0.948884129524231,0.723906621336937,0.7926806110586894,-0.0238972910447046,0.9756905436515808,0.49467337131500244,0.7828795746150742,0.4020270109176636,0.9295201599597931,0.6610323190689087,0.8358015129290992,-0.15584684908390045,0.9792102873325348,0.40785177052021027,0.7760835609478374,0.3292988538742065,0.9327608942985535
3,3.0,0.516525000333786,0.4783771998196279,-0.1362784747034311,0.9998770654201508,0.5699066519737244,0.47593444706530996,0.1358783263713121,0.9996168613433838,0.5463313311338425,0.6390483784721906,-0.08481781091541045,0.9979143738746642,0.5067849457263947,0.6126658851807971,0.242104098200798,0.9094773530960083,0.6770961582660675,0.7600225657059271,0.027893173042684752,0.9942469298839569,0.492268443107605,0.7655297122837833,0.374433696269989,0.9515624940395355,0.7108980715274811,0.7697630423750651,0.03555311635136595,0.9765633940696716,0.510889858007431,0.7908941939655075,0.3799351006746292,0.9316509664058684,0.6668403595685959,0.8296549627505714,-0.0798428431153297,0.9795452356338501,0.4250467121601105,0.7980899236244579,0.2877721488475799,0.9360524713993073
4,4.0,0.5169343203306198,0.47480099563891043,-0.14342212304472915,0.9998835325241089,0.5706346333026886,0.47136135520072403,0.14286582171916962,0.9996440410614014,0.5280537307262421,0.6321164774941023,-0.023370098322629956,0.997762531042099,0.5175435096025467,0.609659546107616,0.29317919909954065,0.9108923971652985,0.6633677333593369,0.7450511306358892,0.02386297378689045,0.994425743818283,0.510831281542778,0.7632031343819431,0.36542508006095886,0.9539012908935547,0.6955058872699738,0.7563541430678141,0.0271980063989758,0.9774666726589203,0.528697282075882,0.7883730963054428,0.3646147549152374,0.9327810406684875,0.6614073514938354,0.815607161255973,-0.08154947683215136,0.9808911085128784,0.4371356964111328,0.794736923937263,0.2820482105016708,0.9398580193519592
5,5.0,0.5145541578531265,0.4682773715763723,-0.1533761285245418,0.9998882114887238,0.5729141235351562,0.46487149716945114,0.1527466997504234,0.9996659755706787,0.49856315553188324,0.6228142190025862,-0.020361531525850296,0.9974646866321564,0.5320719927549362,0.6082006032174487,0.33391186594963074,0.9041749835014343,0.6402296870946884,0.733679667098673,0.0365193506004289,0.9945552349090576,0.5267592370510101,0.7597676120640567,0.39201852679252625,0.9535638689994812,0.6768106818199158,0.7448975640978587,0.04222131427377455,0.9784764647483826,0.5446930527687073,0.7856005564513932,0.3990445137023926,0.9311957955360413,0.6279373317956924,0.8025434622489387,-0.03821608796715735,0.9821381270885468,0.4543078988790512,0.7909376642746349,0.3306788951158523,0.9414757788181306
6,6.0,0.5121703296899796,0.46002287333304037,-0.1563387401401996,0.9998795092105865,0.5826869308948517,0.45825633527369924,0.1557674556970596,0.999675989151001,0.4880455285310745,0.6160376477287824,-0.04508300125598905,0.9968100190162659,0.5491873919963837,0.6085296506589313,0.29375986754894257,0.8869157135486603,0.6199163049459457,0.7371759563519079,0.03756868932396175,0.9939434826374054,0.543174684047699,0.762187203014069,0.3748883754014969,0.9491638839244843,0.6528722047805786,0.7506685752119792,0.04792022239416835,0.9791821241378784,0.5605580806732178,0.7888222471061478,0.37866082787513733,0.9265685081481934,0.5859849154949188,0.797050089570182,-0.004385346546769149,0.9821928143501282,0.4718036502599716,0.7913725397629161,0.3028951436281204,0.9383259117603302
7,7.0,0.5123475044965744,0.4533977872639333,-0.15092051029205314,0.9998803734779358,0.5925436317920685,0.4523761731538338,0.15047346055507654,0.9996916353702545,0.47876767814159393,0.6120580542133863,-0.0557529665529728,0.9955002665519714,0.569644957780838,0.6090536052888293,0.272062323987484,0.8603733479976654,0.5909591913223267,0.7391748577190954,0.03684791922569274,0.9929747879505157,0.564558744430542,0.7626839779259494,0.34641405940055847,0.9342837929725647,0.6292940676212311,0.7533699769224894,0.04849104024469854,0.9801318049430847,0.5845475494861603,0.7899699941459427,0.3508879393339157,0.9155865907669067,0.5610862970352173,0.7898100027762824,0.01512400433421135,0.9819487035274506,0.5015370547771454,0.7901807746929546,0.2918468713760376,0.9279679656028748
8,8.0,0.5107252150774002,0.452261007478777,-0.13168073073029515,0.999856173992157,0.6010102331638336,0.4511768084916634,0.13137658685445786,0.9996526539325714,0.46712297201156616,0.6116850781487043,-0.006468228995800046,0.9947668313980103,0.5842121541500092,0.6127563352292438,0.26246887445449824,0.8452665507793427,0.5584774315357208,0.7467731982304174,0.1439302139915526,0.9910973012447357,0.5806838274002075,0.7649131320359043,0.3947501480579376,0.9168181717395782,0.5797789692878723,0.7699542242731822,0.15719998997519719,0.9799332618713379,0.603214293718338,0.7896580532375107,0.4043091982603073,0.904355525970459,0.5071673840284348,0.7832533428393775,0.10768341552466155,0.9790233969688416,0.5298002064228058,0.7907690129322429,0.32064343988895416,0.9116396605968476
9,9.0,0.5123245865106583,0.4477516776829396,-0.10079184547066684,0.9997837543487549,0.6042692363262177,0.4469242555055184,0.10041758418083185,0.9995476007461548,0.4698625802993774,0.6104106414364393,0.02073566988110545,0.9931167960166931,0.5998423993587494,0.6141307885354419,0.19289480894803995,0.837285190820694,0.5348990261554718,0.7576314359737951,0.1525287553668022,0.9878878891468048,0.5885767936706543,0.768942733848267,0.29207348823547363,0.907779335975647,0.5408817529678345,0.7815589505877268,0.16056888923048968,0.9774172604084015,0.5985119044780731,0.7944253817382584,0.29638737440109253,0.8952275812625885,0.4728385061025619,0.7781724939071113,0.0813665259629488,0.9744440317153931,0.535640299320221,0.7932681462807079,0.2016166672110557,0.8985543251037598
10,10.0,0.5116609334945679,0.44823723202044113,-0.08915109001100055,0.9996733069419861,0.6144921183586121,0.44743956746192404,0.08884154818952081,0.9994361996650696,0.4627835303544998,0.6092800307320173,0.04895726405084135,0.9903138875961304,0.6174108386039734,0.6157864267533679,0.17849751561880106,0.8295693099498749,0.48254489898681635,0.7619818299843389,0.2067928053438663,0.9826808571815491,0.6190198659896851,0.774081071460419,0.2585610523819923,0.8970636129379272,0.49244314432144165,0.787500281974293,0.21654263511300084,0.9722866415977478,0.633236438035965,0.802917464095665,0.261448472738266,0.8866243660449982,0.4214857816696167,0.7705644378386909,0.14065760001540178,0.963518351316452,0.5716134011745453,0.7925757191223521,0.1696212962269783,0.8790898323059082
11,11.0,0.5167460739612579,0.449539325287882,-0.07888985751196735,0.9996197819709778,0.6130721867084503,0.44938828171821066,0.07863419502973555,0.9994177520275116,0.4606021791696548,0.6104107904480512,0.08776221796870232,0.9854758977890015,0.6304171979427338,0.620788627356853,0.1554285399615764,0.8242329657077789,0.442282572388649,0.7594599574638922,0.2692319583147764,0.9776631295681,0.6452293992042542,0.7827911280037693,0.2224751934409141,0.8908498287200928,0.4477961957454681,0.7874176103319895,0.28436239808797836,0.9670456051826477,0.6616916060447693,0.8102492228332291,0.2250541895627975,0.8819775879383087,0.3865627497434616,0.7593041667663032,0.2068402641452849,0.9512439966201782,0.6015930771827698,0.7967983505768199,0.13556767813861365,0.8629144728183746
12,12.0,0.5174728035926819,0.45014393990332235,-0.07444222061894834,0.9995642602443696,0.6109747886657715,0.4507822555455727,0.07415318163111805,0.9994035363197327,0.4610566794872284,0.6111268508480604,0.0983908213675022,0.9809788465499878,0.6436437964439392,0.6265373463338275,0.12674658396281305,0.8260051608085632,0.4167816936969757,0.7554305940701086,0.25638788519427186,0.9742082953453064,0.664541095495224,0.7867218457104496,0.17817888467106968,0.8926025629043579,0.41930584609508514,0.7849368948187602,0.26515469094738364,0.9632006883621216,0.6796492338180542,0.8144746259036789,0.1817958781030029,0.8846013844013214,0.3503657206892967,0.7467399546824867,0.1756942346692085,0.9394695162773132,0.6244940459728241,0.8026053628963847,0.0941217243671417,0.8560411930084229
